6,472392
18,1417176
54,4251528
162,12754584
486,472392
1458,1417176
4374,4251528
13122,38263752
39366,114791256
472392,38263752
1417176,344373768
4251528,344373768
12754584,114791256
12754584,344373768
38263752,114791256
