6,472392
18,1417176
54,4251528
162,12754584
486,472392
1458,1417176
4374,4251528
13122,38263752
39366,114791256
472392,12754584
1417176,344373768
4251528,344373768
12754584,38263752
38263752,114791256
114791256,344373768
