6,472392
18,472392
54,1417176
162,4251528
486,12754584
1458,12754584
4374,38263752
13122,38263752
39366,114791256
472392,114791256
1417176,12754584
1417176,344373768
4251528,38263752
4251528,344373768
114791256,344373768
