6,472392
18,472392
54,1417176
162,1417176
486,4251528
1458,4251528
4374,12754584
13122,12754584
39366,38263752
472392,114791256
1417176,344373768
4251528,38263752
12754584,114791256
38263752,344373768
114791256,344373768
