6,472392
18,1417176
54,4251528
162,12754584
486,38263752
1458,38263752
4374,114791256
13122,114791256
39366,344373768
472392,1417176
472392,38263752
1417176,344373768
4251528,12754584
4251528,114791256
12754584,344373768
