6,472392
18,472392
54,1417176
162,4251528
486,12754584
1458,12754584
4374,38263752
13122,114791256
39366,344373768
472392,38263752
1417176,4251528
1417176,38263752
4251528,114791256
12754584,344373768
114791256,344373768
