6,472392
18,1417176
54,4251528
162,12754584
486,472392
1458,1417176
4374,38263752
13122,114791256
39366,344373768
472392,4251528
1417176,38263752
4251528,114791256
12754584,114791256
12754584,344373768
38263752,344373768
